normalize,fear,happy
100756,0.06,0.01
100758,0.11,0.02
100760,0.11,0.01
100762,0.1,0.01
100764,0.09,0.01
100766,0.04,0.01
100768,0.06,0.01
100770,0.06,0.01
100772,0.06,0.01
100774,0.07,0.01
100776,0.08,0.01
100778,0.06,0.01
100780,0.08,0.01
100782,0.08,0.01
100784,0.1,0.01
100786,0.08,0.01
100788,0.07,0.01
100790,0.07,0.01
100792,0.06,0.01
100794,0.06,0.02
100796,0.09,0.01
100798,0.07,0.01
100800,0.08,0.02
100802,0.08,0.01
100804,0.06,0.01
100806,0.06,0.01
100807,0.1,0.01
100809,0.07,0.01
100811,0.04,0.01
100813,0.11,0.01
100815,0.06,0.0
100817,0.06,0.01
100819,0.08,0.01
100821,0.04,0.02
100823,0.07,0.01
100825,0.13,0.01
100827,0.07,0.02
100829,0.05,0.01
100831,0.08,0.02
100833,0.08,0.02
100835,0.16,0.01
100837,0.12,0.01
100839,0.06,0.01
100841,0.09,0.01
100843,0.09,0.01
100845,0.07,0.01
100847,0.08,0.01
100849,0.06,0.01
100851,0.05,0.01
100853,0.07,0.01
100855,0.07,0.01
100857,0.07,0.01
100859,0.14,0.0
100861,0.09,0.02
100863,0.06,0.01
100865,0.12,0.01
100867,0.1,0.01
100869,0.1,0.01
100871,0.11,0.01
100873,0.05,0.01
100875,0.06,0.01
100877,0.15,0.01
100879,0.07,0.01
100881,0.06,0.01
100883,0.08,0.01
100885,0.12,0.01
100887,0.1,0.01
100889,0.11,0.01
100891,0.11,0.01
100893,0.11,0.01
100894,0.09,0.01
100896,0.11,0.01
100898,0.06,0.01
100900,0.11,0.01
100902,0.08,0.02
100904,0.07,0.02
100906,0.08,0.01
100908,0.1,0.01
100910,0.06,0.01
100912,0.04,0.01
100914,0.05,0.01
100916,0.09,0.01
100918,0.05,0.01
100920,0.07,0.01
100922,0.05,0.01
100924,0.07,0.01
100926,0.07,0.01
100928,0.08,0.02
100930,0.04,0.04
100932,0.05,0.04
100934,0.03,0.04
100936,0.02,0.05
100938,0.05,0.07
100940,0.02,0.14
100942,0.02,0.11
100944,0.04,0.05
100946,0.03,0.08
100948,0.03,0.15
100950,0.04,0.12
100952,0.03,0.11
100954,0.03,0.15
100956,0.01,0.15
100958,0.01,0.17
100960,0.02,0.27
100962,0.02,0.2
100964,0.01,0.24
100966,0.03,0.16
100968,0.03,0.14
100970,0.03,0.25
100972,0.03,0.63
100974,0.06,0.61
100976,0.13,0.38
100978,0.05,0.32
100980,0.04,0.13
100981,0.06,0.07
100983,0.02,0.13
100985,0.06,0.09
100987,0.11,0.13
100989,0.17,0.14
100991,0.27,0.22
100993,0.29,0.22
100995,0.25,0.23
100997,0.09,0.43
100999,0.05,0.5
101001,0.06,0.25
101003,0.04,0.18
101005,0.06,0.11
101007,0.09,0.07
101009,0.13,0.1
101011,0.17,0.14
101013,0.18,0.05
101015,0.2,0.11
101017,0.09,0.24
101019,0.14,0.17
101021,0.11,0.28
101023,0.06,0.3
101025,0.07,0.39
101027,0.1,0.56
101029,0.04,0.66
101031,0.06,0.59
101033,0.08,0.62
101035,0.03,0.82
101037,0.02,0.85
101039,0.03,0.78
101041,0.01,0.85
101043,0.05,0.66
101045,0.03,0.46
101047,0.01,0.69
101049,0.03,0.4
101051,0.02,0.49
101053,0.02,0.19
101055,0.03,0.15
101057,0.02,0.32
101059,0.01,0.54
101061,0.01,0.52
101063,0.01,0.58
101065,0.01,0.59
101067,0.01,0.5
101069,0.01,0.4
101070,0.03,0.45
101072,0.01,0.35
101074,0.01,0.55
101076,0.01,0.44
101078,0.01,0.62
101080,0.01,0.52
101082,0.01,0.51
101084,0.01,0.61
101086,0.01,0.8
101088,0.01,0.56
101090,0.01,0.61
101092,0.0,0.53
101094,0.01,0.67
101096,0.01,0.6
101098,0.01,0.73
101100,0.01,0.54
101102,0.01,0.66
101104,0.01,0.55
101106,0.01,0.55
101108,0.01,0.59
101110,0.03,0.49
101112,0.03,0.3
101114,0.01,0.52
101116,0.01,0.43
101118,0.01,0.57
101120,0.0,0.69
101122,0.02,0.44
101124,0.01,0.57
101126,0.0,0.76
101128,0.01,0.66
101130,0.02,0.21
101132,0.01,0.36
101134,0.01,0.21
101136,0.01,0.18
101138,0.01,0.32
101140,0.03,0.21
101142,0.01,0.21
101144,0.01,0.34
101146,0.02,0.39
101148,0.02,0.49
101150,0.02,0.37
101152,0.03,0.27
101154,0.03,0.17
101156,0.03,0.24
101157,0.03,0.14
101159,0.02,0.28
101161,0.02,0.21
101163,0.02,0.15
101165,0.01,0.12
101167,0.04,0.16
101169,0.02,0.12
101171,0.02,0.17
101173,0.04,0.16
101175,0.02,0.1
101177,0.02,0.2
101179,0.03,0.06
101181,0.02,0.07
101183,0.04,0.06
101185,0.03,0.05
101187,0.02,0.05
101189,0.02,0.08
101191,0.02,0.04
101193,0.02,0.02
101195,0.01,0.09
101197,0.01,0.04
101199,0.03,0.02
101201,0.02,0.03
101203,0.03,0.05
101205,0.01,0.07
101207,0.02,0.1
101209,0.04,0.06
101211,0.03,0.03
101213,0.06,0.07
101215,0.02,0.04
101217,0.01,0.09
101219,0.03,0.08
101221,0.03,0.08
101223,0.02,0.04
101225,0.02,0.06
101227,0.03,0.05
101229,0.04,0.04
101231,0.07,0.03
101233,0.06,0.04
101235,0.05,0.06
101237,0.06,0.03
101239,0.05,0.03
101241,0.05,0.06
101243,0.06,0.03
101244,0.03,0.06
101246,0.05,0.04
101248,0.03,0.04
101250,0.03,0.03
101252,0.05,0.04
101254,0.07,0.02
101256,0.06,0.02
101258,0.04,0.03
101260,0.08,0.02
101262,0.05,0.03
101264,0.07,0.05
101266,0.08,0.03
101268,0.07,0.01
101270,0.06,0.01
101272,0.14,0.01
101274,0.12,0.01
101276,0.09,0.01
101278,0.1,0.02
101280,0.06,0.03
101282,0.12,0.02
101284,0.08,0.02
101286,0.14,0.01
101288,0.08,0.02
101290,0.08,0.02
101292,0.07,0.01
101294,0.04,0.02
101296,0.13,0.01
101298,0.09,0.02
101300,0.08,0.01
101302,0.07,0.02
101304,0.08,0.02
101306,0.09,0.01
101308,0.05,0.02
101310,0.07,0.02
101312,0.1,0.02
101314,0.06,0.02
101316,0.1,0.02
101318,0.11,0.01
101320,0.06,0.01
101322,0.08,0.01
101324,0.12,0.01
101326,0.07,0.01
101328,0.07,0.01
101330,0.11,0.01
101332,0.05,0.01
101333,0.1,0.01
101335,0.09,0.01
101337,0.09,0.01
101339,0.13,0.01
101341,0.1,0.02
101343,0.13,0.02
101345,0.13,0.01
101347,0.1,0.02
101349,0.06,0.01
101351,0.11,0.01
101353,0.09,0.02
101355,0.09,0.03
101357,0.08,0.01
101359,0.05,0.01
101361,0.06,0.03
101363,0.12,0.01
101365,0.06,0.01
101367,0.06,0.0
101369,0.06,0.01
101371,0.07,0.01
101373,0.08,0.01
101375,0.1,0.01
101377,0.09,0.01
101379,0.1,0.01
101381,0.12,0.02
101383,0.08,0.01
101385,0.05,0.01
101387,0.1,0.02
101389,0.1,0.02
101391,0.13,0.01
101393,0.1,0.01
101395,0.08,0.01
101397,0.07,0.01
101399,0.08,0.01
101401,0.07,0.01
101403,0.08,0.01
101405,0.07,0.01
101407,0.1,0.01
101409,0.12,0.01
101411,0.05,0.02
101413,0.1,0.02
101415,0.06,0.01
101417,0.1,0.01
101419,0.1,0.02
101420,0.1,0.01
101422,0.07,0.01
101424,0.11,0.0
101426,0.11,0.01
101428,0.11,0.01
101430,0.09,0.01
101432,0.16,0.01
101434,0.08,0.01
101436,0.08,0.01
101438,0.08,0.01
101440,0.09,0.01
101442,0.17,0.01
101444,0.21,0.01
101446,0.1,0.01
101448,0.11,0.01
101450,0.08,0.01
101452,0.09,0.01
101454,0.1,0.01
101456,0.07,0.01
101458,0.07,0.01
101460,0.1,0.01
101462,0.09,0.01
101464,0.09,0.01
101466,0.05,0.01
101468,0.11,0.01
101470,0.11,0.01
101472,0.12,0.01
101474,0.13,0.01
101476,0.1,0.01
101478,0.15,0.01
101480,0.08,0.01
101482,0.12,0.01
101484,0.14,0.01
101486,0.1,0.01
101488,0.12,0.01
101490,0.16,0.01
101492,0.16,0.01
101494,0.15,0.01
101496,0.14,0.01
101498,0.11,0.01
101500,0.12,0.01
101502,0.09,0.01
101504,0.06,0.0
101506,0.09,0.01
101508,0.09,0.01
101509,0.16,0.01
101511,0.25,0.0
101513,0.3,0.0
101515,0.13,0.01
101517,0.09,0.01
101519,0.11,0.01
101521,0.09,0.01
101523,0.17,0.01
101525,0.1,0.01
101527,0.14,0.01
101529,0.16,0.01
101531,0.11,0.01
101533,0.19,0.01
101535,0.15,0.01
101537,0.08,0.01
101539,0.09,0.01
101541,0.08,0.01
101543,0.09,0.01
101545,0.1,0.01
101547,0.15,0.0
101549,0.08,0.01
101551,0.09,0.01
101553,0.08,0.01
101555,0.11,0.01
101557,0.1,0.01
101559,0.1,0.01
101561,0.05,0.01
101563,0.08,0.01
101565,0.08,0.01
101567,0.06,0.01
101569,0.12,0.01
101571,0.09,0.01
101573,0.06,0.01
101575,0.06,0.02
101577,0.11,0.01
101579,0.08,0.01
101581,0.09,0.01
101583,0.07,0.01
101585,0.08,0.01
101587,0.06,0.01
101589,0.11,0.01
101591,0.07,0.01
101593,0.08,0.01
101595,0.09,0.01
101596,0.04,0.01
101598,0.11,0.01
101600,0.07,0.01
101602,0.07,0.01
101604,0.11,0.01
101606,0.14,0.01
101608,0.08,0.01
101610,0.22,0.0
101612,0.12,0.0
101614,0.15,0.01
101616,0.14,0.0
101618,0.17,0.0
101620,0.14,0.0
101622,0.14,0.01
101624,0.1,0.01
101626,0.21,0.01
101628,0.11,0.01
101630,0.06,0.0
101632,0.06,0.0
101634,0.09,0.0
101636,0.09,0.0
101638,0.18,0.01
101640,0.11,0.01
101642,0.09,0.0
101644,0.12,0.0
101646,0.13,0.01
101648,0.08,0.0
101650,0.12,0.0
101652,0.09,0.0
101654,0.07,0.01
101656,0.17,0.01
101658,0.12,0.0
101660,0.11,0.01
101662,0.11,0.01
101664,0.13,0.0
101666,0.16,0.01
101668,0.06,0.01
101670,0.06,0.01
101672,0.06,0.01
101674,0.08,0.01
101676,0.15,0.01
101678,0.09,0.0
101680,0.11,0.01
101682,0.08,0.01
101683,0.1,0.0
101685,0.12,0.0
101687,0.11,0.01
101689,0.12,0.01
101691,0.14,0.01
101693,0.09,0.01
101695,0.17,0.0
101697,0.14,0.0
101699,0.12,0.01
101701,0.1,0.01
101703,0.11,0.0
101705,0.08,0.01
101707,0.14,0.0
101709,0.13,0.01
101711,0.08,0.01
101713,0.22,0.0
101715,0.1,0.01
101717,0.12,0.0
101719,0.14,0.0
101721,0.06,0.0
101723,0.1,0.01
101725,0.07,0.0
101727,0.07,0.0
101729,0.07,0.01
101731,0.15,0.0
101733,0.13,0.0
101735,0.12,0.0
101737,0.18,0.0
101739,0.15,0.01
101741,0.14,0.01
101743,0.18,0.0
101745,0.1,0.0
101747,0.17,0.01
101749,0.16,0.01
101751,0.12,0.0
101753,0.14,0.0
101755,0.13,0.0
101757,0.07,0.0
101759,0.1,0.01
101761,0.16,0.0
101763,0.1,0.0
101765,0.12,0.01
101767,0.13,0.0
101769,0.06,0.01
101771,0.11,0.0
101772,0.16,0.0
101774,0.06,0.01
101776,0.09,0.0
101778,0.2,0.0
101780,0.14,0.0
101782,0.12,0.0
101784,0.09,0.0
101786,0.12,0.0
101788,0.13,0.0
101790,0.13,0.0
101792,0.13,0.0
101794,0.14,0.0
101796,0.11,0.0
101798,0.07,0.0
101800,0.12,0.0
101802,0.15,0.0
101804,0.15,0.01
101806,0.15,0.0
101808,0.15,0.0
101810,0.17,0.0
101812,0.19,0.0
101814,0.06,0.0
101816,0.1,0.01
101818,0.14,0.01
101820,0.08,0.01
101822,0.13,0.0
101824,0.16,0.0
101826,0.07,0.0
101828,0.16,0.0
101830,0.07,0.0
101832,0.07,0.01
101834,0.14,0.0
101836,0.08,0.0
101838,0.1,0.01
101840,0.15,0.01
101842,0.15,0.01
101844,0.12,0.01
101846,0.17,0.0
101848,0.12,0.01
101850,0.12,0.01
101852,0.15,0.01
101854,0.13,0.0
101856,0.12,0.01
101858,0.09,0.0
101859,0.12,0.0
101861,0.11,0.0
101863,0.07,0.01
101865,0.17,0.01
101867,0.1,0.0
101869,0.1,0.0
101871,0.08,0.0
101873,0.15,0.01
101875,0.13,0.0
101877,0.16,0.0
101879,0.16,0.0
101881,0.12,0.01
101883,0.11,0.01
101885,0.14,0.0
101887,0.1,0.0
101889,0.05,0.0
101891,0.11,0.0
101893,0.13,0.0
101895,0.09,0.01
101897,0.19,0.01
101899,0.15,0.0
101901,0.13,0.01
101903,0.12,0.0
101905,0.14,0.0
101907,0.14,0.01
101909,0.23,0.0
101911,0.14,0.0
101913,0.11,0.0
101915,0.13,0.0
101917,0.11,0.0
101919,0.15,0.0
101921,0.14,0.01
101923,0.12,0.0
101925,0.16,0.01
101927,0.17,0.0
101929,0.12,0.01
101931,0.12,0.01
101933,0.17,0.01
101935,0.15,0.01
101937,0.23,0.0
101939,0.24,0.0
101941,0.15,0.0
101943,0.13,0.0
101945,0.18,0.0
101947,0.13,0.0
101948,0.17,0.0
101950,0.21,0.0
101952,0.15,0.0
101954,0.1,0.0
101956,0.16,0.0
101958,0.09,0.0
101960,0.21,0.0
101962,0.17,0.0
101964,0.09,0.01
101966,0.14,0.0
101968,0.09,0.0
101970,0.12,0.01
101972,0.15,0.0
101974,0.13,0.0
101976,0.17,0.0
101978,0.1,0.0
101980,0.19,0.0
101982,0.1,0.0
101984,0.07,0.0
101986,0.13,0.0
101988,0.1,0.0
101990,0.11,0.0
101992,0.13,0.0
101994,0.18,0.01
101996,0.1,0.0
101998,0.14,0.01
102000,0.13,0.0
102002,0.16,0.0
102004,0.08,0.01
102006,0.14,0.0
102008,0.16,0.0
102010,0.1,0.0
102012,0.11,0.0
102014,0.14,0.0
102016,0.15,0.01
102018,0.13,0.0
102020,0.17,0.0
102022,0.14,0.0
102024,0.19,0.0
102026,0.27,0.0
102028,0.19,0.0
102030,0.22,0.0
102032,0.14,0.0
102034,0.13,0.0
102035,0.2,0.0
102037,0.18,0.0
102039,0.16,0.0
102041,0.12,0.0
102043,0.09,0.0
102045,0.1,0.01
102047,0.18,0.0
102049,0.15,0.01
102051,0.17,0.0
102053,0.15,0.0
102055,0.16,0.0
102057,0.19,0.01
102059,0.18,0.0
102061,0.1,0.01
102063,0.13,0.0
102065,0.17,0.0
102067,0.07,0.0
102069,0.08,0.0
102071,0.1,0.0
102073,0.12,0.0
102075,0.21,0.0
102077,0.2,0.0
102079,0.1,0.01
102081,0.08,0.0
102083,0.11,0.0
102085,0.09,0.0
102087,0.1,0.0
102089,0.11,0.0
102091,0.11,0.0
102093,0.11,0.0
102095,0.1,0.0
102097,0.19,0.0
102099,0.18,0.0
102101,0.16,0.0
102103,0.09,0.01
102105,0.13,0.01
102107,0.17,0.0
102109,0.15,0.0
102111,0.18,0.0
102113,0.16,0.01
102115,0.12,0.0
102117,0.15,0.0
102119,0.13,0.0
102121,0.18,0.0
102122,0.17,0.0
102124,0.19,0.0
102126,0.08,0.0
102128,0.15,0.0
102130,0.15,0.0
102132,0.15,0.0
102134,0.23,0.0
102136,0.13,0.01
102138,0.13,0.0
102140,0.21,0.0
102142,0.11,0.0
102144,0.14,0.0
102146,0.12,0.0
102148,0.2,0.0
102150,0.1,0.0
102152,0.15,0.0
102154,0.17,0.0
102156,0.19,0.0
102158,0.2,0.0
102160,0.1,0.01
102162,0.14,0.0
102164,0.12,0.0
102166,0.12,0.0
102168,0.12,0.0
102170,0.12,0.0
102172,0.14,0.0
102174,0.11,0.0
102176,0.1,0.0
102178,0.08,0.01
102180,0.1,0.0
102182,0.07,0.0
102184,0.15,0.0
102186,0.13,0.0
102188,0.15,0.01
102190,0.17,0.0
102192,0.15,0.0
102194,0.18,0.0
102196,0.16,0.0
102198,0.19,0.0
102200,0.13,0.0
102202,0.13,0.0
102204,0.21,0.0
102206,0.13,0.0
102208,0.11,0.0
102210,0.12,0.0
102211,0.09,0.01
102213,0.09,0.0
102215,0.09,0.0
102217,0.1,0.0
102219,0.15,0.0
102221,0.13,0.0
102223,0.11,0.0
102225,0.12,0.0
102227,0.19,0.0
102229,0.14,0.0
102231,0.23,0.0
102233,0.13,0.0
102235,0.13,0.0
102237,0.18,0.0
102239,0.19,0.0
102241,0.13,0.0
102243,0.14,0.0
102245,0.25,0.0
102247,0.15,0.0
102249,0.16,0.0
102251,0.17,0.0
102253,0.12,0.0
102255,0.14,0.0
102257,0.12,0.0
102259,0.13,0.01
102261,0.12,0.0
102263,0.14,0.01
102265,0.13,0.0
102267,0.11,0.0
102269,0.15,0.0
102271,0.11,0.0
102273,0.16,0.0
102275,0.12,0.0
102277,0.16,0.0
102279,0.17,0.0
102281,0.11,0.01
102283,0.14,0.0
102285,0.17,0.0
102287,0.08,0.0
102289,0.14,0.0
102291,0.14,0.0
102293,0.1,0.0
102295,0.15,0.0
102297,0.18,0.01
102298,0.17,0.01
102300,0.13,0.0
102302,0.17,0.0
102304,0.13,0.01
102306,0.14,0.0
102308,0.18,0.0
102310,0.15,0.0
102312,0.17,0.0
102314,0.16,0.0
102316,0.12,0.01
102318,0.15,0.0
102320,0.11,0.0
102322,0.08,0.01
102324,0.17,0.0
102326,0.13,0.0
102328,0.11,0.0
102330,0.17,0.0
102332,0.1,0.0
102334,0.15,0.0
102336,0.17,0.0
102338,0.17,0.0
102340,0.19,0.0
102342,0.4,0.0
102344,0.19,0.01
102346,0.18,0.0
102348,0.18,0.01
102350,0.18,0.0
102352,0.17,0.0
102354,0.29,0.0
102356,0.1,0.01
102358,0.17,0.0
102360,0.16,0.0
102362,0.13,0.0
102364,0.17,0.0
102366,0.14,0.0
102368,0.14,0.0
102370,0.16,0.0
102372,0.13,0.0
102374,0.13,0.0
102376,0.18,0.0
102378,0.11,0.0
102380,0.11,0.0
102382,0.17,0.0
102384,0.14,0.0
102385,0.14,0.0
102387,0.17,0.0
102389,0.11,0.0
102391,0.15,0.0
102393,0.15,0.0
102395,0.2,0.0
102397,0.14,0.0
102399,0.14,0.0
102401,0.1,0.0
102403,0.12,0.0
102405,0.12,0.0
102407,0.11,0.0
102409,0.13,0.0
102411,0.17,0.0
102413,0.13,0.0
102415,0.19,0.0
102417,0.18,0.0
102419,0.17,0.0
102421,0.15,0.0
102423,0.19,0.0
102425,0.12,0.0
102427,0.14,0.0
102429,0.15,0.0
102431,0.14,0.0
102433,0.18,0.0
102435,0.16,0.0
102437,0.11,0.0
102439,0.18,0.0
102441,0.15,0.0
102443,0.09,0.0
102445,0.13,0.0
102447,0.19,0.0
102449,0.14,0.0
102451,0.18,0.0
102453,0.16,0.0
102455,0.14,0.0
102457,0.14,0.0
102459,0.11,0.0
102461,0.1,0.0
102463,0.12,0.0
102465,0.2,0.0
102467,0.11,0.0
102469,0.2,0.0
102471,0.13,0.0
102473,0.14,0.0
102474,0.15,0.0
102476,0.21,0.0
102478,0.14,0.0
102480,0.15,0.0
102482,0.13,0.0
102484,0.17,0.0
102486,0.21,0.0
102488,0.11,0.01
102490,0.15,0.0
102492,0.13,0.0
102494,0.08,0.0
102496,0.19,0.0
102498,0.14,0.0
102500,0.1,0.0
102502,0.1,0.0
102504,0.16,0.0
102506,0.12,0.0
102508,0.17,0.0
102510,0.18,0.0
102512,0.19,0.01
102514,0.22,0.0
102516,0.12,0.0
102518,0.11,0.01
102520,0.17,0.0
102522,0.16,0.0
102524,0.13,0.0
102526,0.17,0.0
102528,0.15,0.0
102530,0.12,0.0
102532,0.25,0.0
102534,0.15,0.0
102536,0.14,0.0
102538,0.21,0.0
102540,0.19,0.0
102542,0.21,0.0
102544,0.17,0.0
102546,0.19,0.0
102548,0.16,0.0
102550,0.24,0.0
102552,0.17,0.0
102554,0.14,0.0
102556,0.12,0.0
102558,0.13,0.0
102560,0.13,0.0
102561,0.15,0.0
102563,0.13,0.0
102565,0.11,0.0
102567,0.16,0.0
102569,0.09,0.0
102571,0.12,0.0
102573,0.16,0.0
102575,0.19,0.0
102577,0.21,0.0
102579,0.17,0.0
102581,0.19,0.0
102583,0.14,0.0
102585,0.17,0.0
102587,0.1,0.0
102589,0.18,0.0
102591,0.19,0.0
102593,0.13,0.0
102595,0.15,0.01
102597,0.12,0.0
102599,0.14,0.0
102601,0.12,0.0
102603,0.14,0.0
102605,0.07,0.0
102607,0.14,0.0
102609,0.15,0.0
102611,0.14,0.0
102613,0.1,0.0
102615,0.2,0.0
102617,0.29,0.0
102619,0.12,0.0
102621,0.13,0.0
102623,0.14,0.0
102625,0.15,0.0
102627,0.12,0.0
102629,0.13,0.0
102631,0.19,0.0
102633,0.12,0.0
102635,0.15,0.0
102637,0.18,0.0
102639,0.17,0.0
102641,0.13,0.0
102643,0.23,0.0
102645,0.12,0.0
102647,0.19,0.0
102649,0.13,0.0
102650,0.14,0.0
102652,0.19,0.0
102654,0.22,0.0
102656,0.18,0.0
102658,0.16,0.0
102660,0.12,0.0
102662,0.22,0.0
102664,0.18,0.0
102666,0.17,0.0
102668,0.14,0.0
102670,0.16,0.0
102672,0.15,0.0
102674,0.13,0.0
102676,0.25,0.0
102678,0.18,0.0
102680,0.1,0.0
102682,0.1,0.0
102684,0.15,0.0
102686,0.15,0.0
102688,0.17,0.0
102690,0.19,0.0
102692,0.14,0.0
102694,0.17,0.0
102696,0.15,0.0
102698,0.14,0.0
102700,0.23,0.0
102702,0.15,0.0
102704,0.2,0.0
102706,0.13,0.0
102708,0.12,0.0
102710,0.16,0.0
102712,0.19,0.0
102714,0.13,0.0
102716,0.14,0.0
102718,0.12,0.0
102720,0.15,0.0
102722,0.14,0.0
102724,0.13,0.0
102726,0.12,0.0
102728,0.13,0.0
102730,0.15,0.0
102732,0.18,0.0
102734,0.22,0.0
102736,0.18,0.0
102737,0.12,0.0
102739,0.16,0.0
102741,0.26,0.0
102743,0.11,0.0
102745,0.17,0.0
102747,0.15,0.0
102749,0.18,0.0
102751,0.27,0.0
102753,0.24,0.0
102755,0.11,0.0
102757,0.12,0.0
102759,0.09,0.0
102761,0.09,0.0
102763,0.14,0.0
102765,0.1,0.0
102767,0.11,0.0
102769,0.18,0.0
102771,0.15,0.0
102773,0.23,0.0
102775,0.17,0.0
102777,0.13,0.0
102779,0.2,0.0
102781,0.26,0.0
102783,0.15,0.0
102785,0.15,0.0
102787,0.19,0.0
102789,0.19,0.0
102791,0.14,0.0
102793,0.28,0.0
102795,0.17,0.0
102797,0.17,0.0
102799,0.18,0.0
102801,0.15,0.0
102803,0.2,0.0
102805,0.23,0.0
102807,0.21,0.0
102809,0.17,0.0
102811,0.14,0.0
102813,0.18,0.0
102815,0.18,0.0
102817,0.15,0.0
102819,0.13,0.0
102821,0.14,0.0
102823,0.15,0.0
102824,0.17,0.0
102826,0.2,0.0
102828,0.26,0.0
102830,0.19,0.0
102832,0.11,0.0
102834,0.16,0.0
102836,0.1,0.0
102838,0.2,0.0
102840,0.24,0.0
102842,0.13,0.0
102844,0.09,0.0
102846,0.1,0.0
102848,0.12,0.01
102850,0.2,0.0
102852,0.25,0.0
102854,0.2,0.0
102856,0.16,0.0
102858,0.18,0.0
102860,0.12,0.0
102862,0.17,0.0
102864,0.15,0.0
102866,0.19,0.0
102868,0.22,0.0
102870,0.16,0.0
102872,0.22,0.0
102874,0.2,0.0
102876,0.13,0.0
102878,0.14,0.0
102880,0.19,0.0
102882,0.11,0.0
102884,0.21,0.0
102886,0.17,0.0
102888,0.16,0.0
102890,0.17,0.0
102892,0.15,0.0
102894,0.13,0.0
102896,0.17,0.0
102898,0.16,0.0
102900,0.16,0.0
102902,0.26,0.0
102904,0.24,0.0
102906,0.18,0.0
102908,0.17,0.0
102910,0.17,0.0
102912,0.15,0.0
102913,0.18,0.0
102915,0.09,0.0
102917,0.08,0.0
102919,0.21,0.0
102921,0.21,0.0
102923,0.26,0.0
102925,0.24,0.0
102927,0.17,0.0
102929,0.2,0.0
102931,0.14,0.0
102933,0.13,0.0
102935,0.17,0.0
102937,0.14,0.0
102939,0.09,0.01
102941,0.17,0.0
102943,0.18,0.0
102945,0.15,0.0
102947,0.21,0.0
102949,0.2,0.0
102951,0.14,0.0
102953,0.21,0.0
102955,0.23,0.0
102957,0.16,0.0
102959,0.18,0.0
102961,0.21,0.0
102963,0.18,0.0
102965,0.16,0.0
102967,0.15,0.0
102969,0.21,0.0
102971,0.19,0.0
102973,0.2,0.0
102975,0.19,0.0
102977,0.09,0.0
102979,0.14,0.0
102981,0.2,0.0
102983,0.17,0.0
102985,0.19,0.0
102987,0.12,0.0
102989,0.13,0.0
102991,0.12,0.0
102993,0.13,0.0
102995,0.12,0.0
102997,0.19,0.0
102999,0.19,0.0
103000,0.14,0.0
103002,0.17,0.0
103004,0.1,0.0
103006,0.15,0.0
103008,0.12,0.0
103010,0.17,0.0
103012,0.16,0.0
103014,0.12,0.0
103016,0.23,0.0
103018,0.18,0.0
103020,0.14,0.0
103022,0.16,0.0
103024,0.22,0.0
103026,0.21,0.0
103028,0.14,0.0
103030,0.07,0.0
103032,0.18,0.0
103034,0.19,0.0
103036,0.22,0.0
103038,0.21,0.0
103040,0.22,0.0
103042,0.19,0.0
103044,0.16,0.0
103046,0.17,0.0
103048,0.14,0.0
103050,0.23,0.0
103052,0.17,0.0
103054,0.1,0.0
103056,0.17,0.0
103058,0.18,0.0
103060,0.16,0.0
103062,0.14,0.0
103064,0.2,0.0
103066,0.19,0.0
103068,0.13,0.0
103070,0.16,0.0
103072,0.16,0.0
103074,0.18,0.0
103076,0.15,0.0
103078,0.12,0.0
103080,0.14,0.0
103082,0.24,0.0
103084,0.17,0.0
103086,0.17,0.0
103088,0.19,0.0
103089,0.14,0.0
103091,0.21,0.0
103093,0.16,0.0
103095,0.21,0.0
103097,0.24,0.0
103099,0.14,0.0
103101,0.11,0.0
103103,0.19,0.0
103105,0.23,0.0
103107,0.15,0.0
103109,0.16,0.0
103111,0.27,0.0
103113,0.21,0.0
103115,0.18,0.0
103117,0.15,0.0
103119,0.17,0.0
103121,0.13,0.0
103123,0.14,0.0
103125,0.25,0.0
103127,0.17,0.0
103129,0.15,0.0
103131,0.2,0.0
103133,0.16,0.0
103135,0.11,0.0
103137,0.15,0.0
103139,0.14,0.0
103141,0.13,0.0
103143,0.15,0.0
103145,0.15,0.0
103147,0.09,0.0
103149,0.13,0.0
103151,0.08,0.0
103153,0.14,0.0
103155,0.15,0.01
103157,0.18,0.0
103159,0.18,0.01
103161,0.22,0.0
103163,0.17,0.0
103165,0.18,0.0
103167,0.17,0.0
103169,0.1,0.0
103171,0.09,0.0
103173,0.23,0.0
103175,0.2,0.0
103176,0.11,0.01
103178,0.23,0.0
103180,0.17,0.0
103182,0.17,0.0
103184,0.15,0.0
103186,0.1,0.0
103188,0.15,0.01
103190,0.21,0.0
103192,0.13,0.0
103194,0.09,0.0
103196,0.07,0.0
103198,0.1,0.0
103200,0.11,0.0
103202,0.14,0.0
103204,0.08,0.01
103206,0.08,0.0
103208,0.09,0.01
103210,0.09,0.01
103212,0.06,0.01
103214,0.08,0.0
103216,0.09,0.0
103218,0.07,0.0
103220,0.09,0.0
103222,0.08,0.01
103224,0.09,0.0
103226,0.23,0.0
103228,0.15,0.0
103230,0.08,0.0
103232,0.1,0.0
103234,0.09,0.0
103236,0.14,0.0
103238,0.11,0.0
103240,0.13,0.0
103242,0.15,0.0
103244,0.09,0.0
103246,0.1,0.0
103248,0.17,0.0
103250,0.14,0.0
103252,0.21,0.0
103254,0.18,0.0
103256,0.21,0.0
103258,0.13,0.0
103260,0.18,0.0
103262,0.13,0.0
103263,0.15,0.0
103265,0.13,0.0
103267,0.16,0.0
